,Indicator,Country,Date,value
304,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-01-16,0.0
305,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-01-16,1.0
306,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-01-15,1821.0
307,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-01-15,3556.0
308,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-01-15,3067.0
309,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-01-15,6.0
310,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-01-15,0.0
311,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-01-15,8.0
312,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-01-15,0.0
313,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-01-15,0.0
314,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-01-15,1.0
315,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-01-14,6.0
316,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-01-14,0.0
317,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-01-14,1814.0
318,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-01-14,3538.0
319,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-01-14,3062.0
320,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-01-14,8.0
321,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-01-14,0.0
322,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-01-14,0.0
323,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-01-14,1.0
324,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-01-13,1807.0
325,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-01-13,3515.0
326,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-01-13,3049.0
327,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-01-13,6.0
328,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-01-13,0.0
329,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-01-12,6.0
330,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-01-12,0.0
331,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-01-12,3515.0
332,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-01-12,1807.0
333,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-01-12,3049.0
334,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-01-09,3515.0
335,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-01-09,1797.0
336,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-01-09,2977.0
337,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-01-09,6.0
338,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-01-09,0.0
339,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-01-08,6.0
340,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-01-08,0.0
341,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-01-08,3496.0
342,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-01-08,1786.0
343,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-01-08,2977.0
344,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-01-07,1781.0
345,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-01-07,3496.0
346,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-01-07,2943.0
347,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-01-07,6.0
348,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-01-07,0.0
349,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-01-07,8.0
350,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-01-07,0.0
351,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-01-07,0.0
352,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-01-07,1.0
353,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-01-06,1781.0
354,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-01-06,3496.0
355,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-01-06,2943.0
356,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-01-06,6.0
357,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-01-06,0.0
358,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-01-06,8.0
359,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-01-06,0.0
360,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-01-06,0.0
361,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-01-06,1.0
362,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-01-05,1767.0
363,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-01-05,3471.0
364,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-01-05,2915.0
365,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-01-05,6.0
366,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-01-05,0.0
367,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-01-05,1.0
368,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-01-05,8.0
369,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-01-05,0.0
370,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-01-05,0.0
371,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-01-02,1739.0
372,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-01-02,3423.0
373,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-01-02,2827.0
374,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-01-02,6.0
375,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-01-02,0.0
376,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-01-02,1.0
377,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-01-02,8.0
378,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-01-02,0.0
379,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-01-02,0.0
380,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2014-12-31,1709.0
381,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2014-12-31,3423.0
382,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2014-12-31,2758.0
383,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2014-12-31,6.0
384,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2014-12-31,1.0
385,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2014-12-31,8.0
386,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2014-12-31,0.0
387,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2014-12-31,0.0
388,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2014-12-30,1708.0
389,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2014-12-30,3413.0
390,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2014-12-30,2758.0
391,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2014-12-30,6.0
392,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2014-12-30,0.0
393,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2014-12-30,1.0
394,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2014-12-30,8.0
395,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2014-12-30,0.0
396,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2014-12-29,1697.0
397,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2014-12-29,3413.0
398,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2014-12-29,2732.0
399,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2014-12-29,6.0
400,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2014-12-29,0.0
401,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2014-12-29,1.0
402,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2014-12-29,8.0
403,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2014-12-29,0.0
404,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2014-12-26,1654.0
405,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2014-12-26,3384.0
406,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2014-12-26,2655.0
407,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2014-12-26,6.0
408,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2014-12-26,0.0
409,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2014-12-26,1.0
410,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2014-12-26,8.0
411,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2014-12-26,0.0
412,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2014-12-24,1607.0
413,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2014-12-24,3384.0
414,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2014-12-24,2582.0
415,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2014-12-24,6.0
416,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2014-12-24,0.0
417,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2014-12-24,1.0
418,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2014-12-24,8.0
419,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2014-12-24,0.0
420,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2014-12-23,1607.0
421,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2014-12-23,3376.0
422,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2014-12-23,2582.0
423,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2014-12-23,6.0
424,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2014-12-23,0.0
425,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2014-12-23,1.0
426,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2014-12-23,8.0
427,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2014-12-23,0.0
428,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2014-12-22,1586.0
429,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2014-12-22,3376.0
430,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2014-12-22,2556.0
431,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2014-12-22,6.0
432,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2014-12-22,0.0
433,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2014-12-22,1.0
434,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2014-12-22,8.0
435,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2014-12-22,0.0
436,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2014-12-17,1525.0
437,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2014-12-17,3290.0
438,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2014-12-17,2085.0
439,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2014-12-17,6.0
440,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2014-12-17,1.0
441,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2014-12-17,8.0
442,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2014-12-17,0.0
443,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2014-12-17,0.0
444,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2014-12-15,1518.0
445,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2014-12-15,3290.0
446,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2014-12-15,2033.0
447,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2014-12-15,6.0
448,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2014-12-15,0.0
