,Indicator,Country,Date,value
1500,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-07-28,4.0
1501,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-07-29,3786.0
1502,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-07-29,13290.0
1503,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-07-29,10666.0
1504,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-07-29,1.0
1505,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-07-29,1.0
1506,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-07-29,8.0
1507,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-07-29,20.0
1508,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-07-29,1.0
1509,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-07-29,1.0
1510,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-07-29,4.0
1511,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-07-30,3785.0
1512,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-07-30,13379.0
1513,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-07-30,10666.0
1514,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-07-30,1.0
1515,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-07-30,1.0
1516,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-07-30,8.0
1517,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-07-30,20.0
1518,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-07-30,1.0
1519,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-07-30,1.0
1520,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-07-30,4.0
1521,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-07-31,3781.0
1522,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-07-31,13387.0
1523,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-07-31,10666.0
1524,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-07-31,1.0
1525,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-07-31,1.0
1526,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-07-31,8.0
1527,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-07-31,20.0
1528,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-07-31,1.0
1529,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-07-31,1.0
1530,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-07-31,4.0
1531,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-08-03,13402.0
1532,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-08-03,10666.0
1533,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-08-03,3786.0
1534,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-08-03,1.0
1535,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-08-03,1.0
1536,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-08-03,8.0
1537,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-08-03,20.0
1538,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-08-03,1.0
1539,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-08-03,1.0
1540,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-08-03,4.0
1541,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-08-04,13406.0
1542,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-08-04,10666.0
1543,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-08-04,3784.0
1544,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-08-04,1.0
1545,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-08-04,1.0
1546,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-08-04,8.0
1547,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-08-04,20.0
1548,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-08-04,1.0
1549,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-08-04,1.0
1550,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-08-04,4.0
1551,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-08-05,13406.0
1552,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-08-05,3784.0
1553,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-08-05,10666.0
1554,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-08-05,1.0
1555,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-08-05,1.0
1556,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-08-05,8.0
1557,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-08-05,20.0
1558,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-08-05,1.0
1559,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-08-05,1.0
1560,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-08-05,4.0
1561,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-08-06,10666.0
1562,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-08-06,13426.0
1563,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-08-06,3792.0
1564,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-08-06,1.0
1565,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-08-06,1.0
1566,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-08-06,8.0
1567,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-08-06,20.0
1568,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-08-06,1.0
1569,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-08-06,1.0
1570,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-08-06,4.0
1571,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-08-07,3795.0
1572,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-08-07,13428.0
1573,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-08-07,10666.0
1574,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-08-07,1.0
1575,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-08-07,1.0
1576,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-08-07,8.0
1577,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-08-07,20.0
1578,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-08-07,1.0
1579,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-08-07,1.0
1580,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-08-07,4.0
1581,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-08-10,13465.0
1582,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-08-10,10666.0
1583,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-08-10,3791.0
1584,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-08-10,1.0
1585,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-08-10,1.0
1586,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-08-10,8.0
1587,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-08-10,20.0
1588,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-08-10,1.0
1589,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-08-10,1.0
1590,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-08-10,4.0
1591,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-08-11,13470.0
1592,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-08-11,10666.0
1593,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-08-11,3787.0
1594,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-08-11,1.0
1595,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-08-11,1.0
1596,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-08-11,8.0
1597,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-08-11,20.0
1598,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-08-11,1.0
1599,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-08-11,1.0
1600,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-08-11,4.0
1601,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-08-12,10666.0
1602,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-08-12,13470.0
1603,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-08-12,3787.0
1604,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-08-12,1.0
1605,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-08-12,1.0
1606,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-08-12,8.0
1607,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-08-12,20.0
1608,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-08-12,1.0
1609,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-08-12,1.0
1610,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-08-12,4.0
1611,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-08-13,3792.0
1612,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-08-13,10666.0
1613,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-08-13,13484.0
1614,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-08-13,1.0
1615,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-08-13,1.0
1616,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-08-13,8.0
1617,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-08-13,20.0
1618,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-08-13,1.0
1619,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-08-13,1.0
1620,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-08-13,4.0
1621,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-08-14,3791.0
1622,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-08-14,10666.0
1623,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-08-14,13485.0
1624,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-08-14,1.0
1625,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-08-14,1.0
1626,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-08-14,8.0
1627,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-08-14,20.0
1628,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-08-14,1.0
1629,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-08-14,1.0
1630,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-08-14,4.0
1631,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-08-17,13489.0
1632,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-08-17,10666.0
1633,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-08-17,3790.0
1634,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-08-17,1.0
1635,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-08-17,1.0
1636,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-08-17,8.0
1637,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-08-17,20.0
1638,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-08-17,1.0
1639,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-08-17,1.0
1640,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-08-17,4.0
1641,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-08-18,3786.0
1642,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-08-18,10666.0
